GalaxyID,Class1.1,Class1.2,Class1.3,Class2.1,Class2.2,Class3.1,Class3.2,Class4.1,Class4.2,Class5.1,Class5.2,Class5.3,Class5.4,Class6.1,Class6.2,Class7.1,Class7.2,Class7.3,Class8.1,Class8.2,Class8.3,Class8.4,Class8.5,Class8.6,Class8.7,Class9.1,Class9.2,Class9.3,Class10.1,Class10.2,Class10.3,Class11.1,Class11.2,Class11.3,Class11.4,Class11.5,Class11.6
1392,0.464315,0.535685,0.0,0.0,0.535685,0.0,0.535685,0.305585794,0.230099206,0.0,0.0,0.281741383,0.253943617,0.277423,0.722577,0.445740078,0.018574922,0.0,0.0,0.0,0.1387115,0.0,0.1387115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305585794,0.0,0.305585794,0.0,0.0,0.0,0.0
1393,0.69764,0.275412,0.026948,0.0,0.275412,0.0,0.275412,0.2067091,0.0687029,0.0,0.148958783,0.126453217,0.0,0.0,1.0,0.0,0.287263735,0.410376265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067091
1394,0.639638,0.333921,0.026442,0.0,0.333921,0.0,0.333921,0.0,0.333921,0.0,0.123232543,0.210688457,0.0,0.066024,0.933976,0.580211792,0.059426208,0.0,0.0,0.0,0.022007978,0.0,0.022007978,0.0,0.022007978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,0.093208,0.888823,0.017969,0.187378998,0.701444002,0.462087459,0.239356542,0.261687714,0.439756288,0.0,0.359706096,0.331350923,0.010386983,0.728035,0.271965,0.0,0.069898637,0.023309363,0.0,0.0,0.231746645,0.397176582,0.066317436,0.032794337,0.0,0.137664352,0.023429308,0.026285339,0.0,0.0,0.261687714,0.052537734,0.059374064,0.0,0.0,0.0,0.149775916
1396,0.023,0.977,0.0,0.022471,0.954529,0.750259794,0.204269206,0.908711608,0.045817392,0.0,0.159406343,0.454355804,0.340766853,0.114,0.886,0.023,0.0,0.0,0.0456,0.0228,0.0228,0.0,0.0228,0.0,0.0,0.022471,0.0,0.0,0.636098126,0.249895692,0.02271779,0.0,0.885993818,0.0,0.02271779,0.0,0.0
1397,0.737512,0.244453,0.018035,0.0,0.244453,0.0,0.244453,0.0,0.244453,0.0,0.118153669,0.126299331,0.0,0.096905,0.903095,0.216051928,0.509972585,0.011488224,0.0,0.0,0.096905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,0.522614,0.477386,0.0,0.058056821,0.419329179,0.113702365,0.305626814,0.300934101,0.118395078,0.0,0.264132934,0.155196245,0.0,0.064462,0.935538,0.0,0.143701604,0.378912396,0.0,0.0,0.0,0.0,0.030930415,0.033531585,0.0,0.058056821,0.0,0.0,0.135555766,0.165378335,0.0,0.0,0.077765585,0.0,0.0,0.0,0.223168516
1399,0.265296,0.723972,0.010732,0.044470704,0.679501296,0.0,0.679501296,0.451885349,0.227615947,0.0,0.091905268,0.466532679,0.121063348,0.120101,0.879899,0.112630356,0.152665644,0.0,0.040033627,0.0,0.0,0.040033627,0.040033627,0.0,0.0,0.044470704,0.0,0.0,0.0,0.0,0.451885349,0.0,0.051820856,0.357236155,0.0,0.0,0.042828338
1400,0.088693,0.911307,0.0,0.020817897,0.890489103,0.594324894,0.296164209,0.441678143,0.44881096,0.007840757,0.286576313,0.56345787,0.032615054,0.598302,0.401698,0.021387696,0.067305304,0.0,0.472545501,0.0,0.0,0.041854815,0.029650052,0.054251632,0.0,0.0,0.0,0.020817897,0.355010732,0.08666741,0.0,0.0,0.044028686,0.0,0.0,0.0,0.397649457
1401,0.854588,0.134303,0.011108,0.0,0.134303,0.0,0.134303,0.0,0.134303,0.0,0.0,0.134303,0.0,0.080421,0.919579,0.376313553,0.478274447,0.0,0.0,0.0,0.0,0.0,0.0402105,0.0402105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1402,0.155188,0.829856,0.014956,0.055600352,0.774255648,0.0,0.774255648,0.64770124,0.126554408,0.0,0.341384026,0.407783416,0.02508898,0.286506,0.713494,0.046615527,0.108572473,0.0,0.0,0.0,0.063604332,0.159297336,0.031802166,0.031802166,0.0,0.055600352,0.0,0.0,0.130646522,0.130134838,0.386920528,0.038312176,0.446073787,0.0,0.0,0.0,0.163315277
1403,0.346618,0.653382,0.0,0.0,0.653382,0.0,0.653382,0.22631715,0.42706485,0.0,0.0,0.55783795,0.09554405,0.282892,0.717108,0.315227234,0.031390766,0.0,0.201984888,0.0,0.040453556,0.040453556,0.0,0.0,0.0,0.0,0.0,0.0,0.22631715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22631715
1404,0.027984,0.96266,0.009356,0.0,0.96266,0.725534701,0.237125299,0.889209042,0.073450958,0.0,0.246241689,0.552373345,0.164044965,0.146711,0.853289,0.014586688,0.006495954,0.006901386,0.0880266,0.0,0.0293422,0.0293422,0.0,0.0,0.0,0.0,0.0,0.0,0.06473264,0.494402006,0.330073507,0.035866247,0.826796349,0.0,0.0,0.0,0.026546447
1405,0.841695,0.093305,0.065,0.0,0.093305,0.0,0.093305,0.0,0.093305,0.0,0.0,0.093305,0.0,0.703838,0.296162,0.190529447,0.618988395,0.032177158,0.0,0.0,0.02815352,0.02815352,0.2815352,0.36599576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,0.461322,0.530234,0.008444,0.158009732,0.372224268,0.160451365,0.211772903,0.174769344,0.197454924,0.051955063,0.265686238,0.054582967,0.0,0.228484,0.771516,0.019948486,0.379174853,0.062198661,0.0,0.0,0.0,0.114698968,0.113785032,0.0,0.0,0.104918462,0.0,0.05309127,0.174769344,0.0,0.0,0.0,0.174769344,0.0,0.0,0.0,0.0
1407,0.120953,0.872596,0.006451,0.16042852,0.71216748,0.131959649,0.580207831,0.459375087,0.252792393,0.069046062,0.643121419,0.0,0.0,0.197076,0.802924,0.0,0.020084367,0.100868633,0.0,0.03287878,0.03287878,0.065560682,0.03287878,0.03287878,0.0,0.0,0.0,0.16042852,0.0,0.170309639,0.289065449,0.147168619,0.250726004,0.0,0.0,0.0,0.061480005
1408,0.511814,0.439234,0.048953,0.0,0.439234,0.216104006,0.223129994,0.219230913,0.220003087,0.0,0.123384344,0.315849656,0.0,0.035883,0.964117,0.480180824,0.031633176,0.0,0.0,0.0,0.0,0.0,0.035883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219230913,0.0,0.0,0.0,0.0,0.219230913,0.0
1409,0.561937,0.401203,0.036859,0.154463155,0.246739845,0.0,0.246739845,0.083720803,0.163019042,0.0,0.030753901,0.180860306,0.035125638,0.15184,0.84816,0.0,0.269401027,0.292535973,0.0,0.025331923,0.0,0.0,0.101176155,0.025331923,0.0,0.154463155,0.0,0.0,0.083720803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083720803
1410,0.920061,0.079939,0.0,0.0,0.079939,0.0,0.079939,0.0,0.079939,0.0,0.0,0.079939,0.0,0.167836,0.832164,0.139777507,0.754743519,0.025539053,0.0,0.0335672,0.0,0.0,0.1007016,0.0335672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1411,0.418025,0.581975,0.0,0.581975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034521,0.965479,0.0,0.0,0.418025,0.0,0.0,0.0,0.0,0.034521,0.0,0.0,0.0,0.0,0.581975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,0.588947,0.383535,0.027518,0.0,0.383535,0.0,0.383535,0.0,0.383535,0.121398032,0.262136968,0.0,0.0,0.251957,0.748043,0.374562047,0.214384953,0.0,0.0,0.046741551,0.028833707,0.0,0.099088641,0.077293101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,0.132098,0.855343,0.012558,0.037286967,0.818056033,0.29412223,0.523933803,0.609313493,0.20874254,0.071702611,0.523295719,0.223057702,0.0,0.127185,0.872815,0.001628108,0.121934116,0.008535776,0.00520937,0.0,0.030493876,0.0,0.060987751,0.030493876,0.0,0.0,0.0,0.037286967,0.41202083,0.197292662,0.0,0.0,0.120351601,0.068099923,0.1318201,0.0,0.28904187
1414,0.208261,0.791739,0.0,0.791739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.455021,0.544979,0.0,0.0,0.208261,0.0,0.0,0.0,0.028267725,0.028267725,0.028267725,0.370217371,0.24626329,0.206455445,0.339020265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1415,0.263157,0.658744,0.078099,0.0,0.658744,0.0,0.658744,0.389598988,0.269145012,0.0,0.109465467,0.511594424,0.037683451,0.852184,0.147816,0.238608662,0.007714974,0.016833364,0.0,0.0,0.030042043,0.076714456,0.156821456,0.588606045,0.0,0.0,0.0,0.0,0.0,0.0,0.389598988,0.389598988,0.0,0.0,0.0,0.0,0.0
1416,0.196525,0.781395,0.02208,0.059378206,0.722016794,0.169380808,0.552635986,0.571687843,0.150328951,0.330879358,0.353349243,0.037788915,0.0,0.08701,0.91299,0.0,0.184648798,0.011876202,0.029003304,0.0,0.0,0.029003304,0.0,0.0,0.029003304,0.0,0.0,0.059378206,0.350334312,0.221353531,0.0,0.0,0.227910791,0.072273921,0.0,0.0,0.271503132
1417,0.749156,0.250844,0.0,0.035870692,0.214973308,0.0,0.214973308,0.176028529,0.038944779,0.07936879,0.113295663,0.02230864,0.0,0.759108,0.240892,0.215989166,0.533166834,0.0,0.0,0.0,0.056230166,0.140575415,0.224920664,0.337380996,0.0,0.035870692,0.0,0.0,0.058676118,0.058676118,0.058676118,0.058676118,0.058676118,0.0,0.0,0.0,0.058676118
1418,0.087789,0.910981,0.00123,0.018985755,0.891995245,0.085595864,0.806399381,0.742492382,0.149502863,0.019959286,0.72748813,0.144546937,0.0,0.195353,0.804647,0.031954494,0.055834506,0.0,0.0976765,0.0,0.04883825,0.04883825,0.0,0.0,0.0,0.018985755,0.0,0.0,0.548516247,0.193976135,0.0,0.022240617,0.272697405,0.0,0.092074995,0.0,0.355479365
1419,0.302736,0.657503,0.039761,0.0,0.657503,0.0,0.657503,0.0,0.657503,0.0,0.0,0.440666401,0.216836599,0.203724,0.796276,0.263599804,0.039136196,0.0,0.0407448,0.0814896,0.0814896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1420,0.069904,0.928126,0.001971,0.033047782,0.895078218,0.170340545,0.724737672,0.895078218,0.0,0.0,0.462974733,0.390365093,0.041738392,0.128153,0.871847,0.0,0.0,0.069904,0.042674949,0.0,0.042674949,0.0,0.021401551,0.021401551,0.0,0.0,0.0,0.033047782,0.321825373,0.466796717,0.106456128,0.0,0.679241741,0.0348445,0.0,0.063108385,0.117883591
1421,0.53032,0.459778,0.009902,0.0,0.459778,0.0,0.459778,0.0,0.459778,0.0,0.080085511,0.318090972,0.061601056,0.040609,0.959391,0.455061228,0.075258772,0.0,0.0,0.0,0.040609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1422,0.774409,0.196627,0.028964,0.0,0.196627,0.0,0.196627,0.0,0.196627,0.0,0.0,0.0,0.196627,0.280068,0.719932,0.483719868,0.290689132,0.0,0.0,0.0,0.0560136,0.0560136,0.1120272,0.0560136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1423,0.73044,0.233956,0.035604,0.0,0.233956,0.165019929,0.068936071,0.0,0.233956,0.0,0.0,0.233956,0.0,0.077202,0.922798,0.046260226,0.684179774,0.0,0.0,0.0,0.057978702,0.0,0.019223298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,0.205898,0.794102,0.0,0.0,0.794102,0.433529664,0.360572336,0.474159892,0.319942108,0.109819542,0.528926725,0.155355733,0.0,0.179013,0.820987,0.029443414,0.176454586,0.0,0.019890313,0.0,0.05967094,0.079561254,0.019890313,0.0,0.0,0.0,0.0,0.0,0.235478234,0.158184008,0.080497177,0.0,0.249242147,0.061782086,0.0,0.020435817,0.142700316
1425,0.03089,0.952182,0.016927,0.081026879,0.871155121,0.18529905,0.685856071,0.871155121,0.0,0.229792427,0.42227415,0.090252542,0.128836002,0.431239,0.568761,0.0,0.03089,0.0,0.026331885,0.052663769,0.158422978,0.052663769,0.105759209,0.03539696,0.0,0.081026879,0.0,0.0,0.252610593,0.39178285,0.226761678,0.32789756,0.231696772,0.071425137,0.0,0.0,0.240135651
1426,0.863946,0.111439,0.024615,0.0557195,0.0557195,0.0,0.0557195,0.0,0.0557195,0.0,0.0,0.0,0.0557195,0.362895,0.637105,0.754122048,0.109823952,0.0,0.001088685,0.0,0.0,0.063506625,0.19015698,0.10814271,0.0,0.0,0.0,0.0557195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1427,0.320898,0.679102,0.0,0.043180022,0.635921978,0.04040839,0.595513588,0.185491446,0.450430532,0.087350243,0.33373567,0.119964138,0.094871928,0.035593,0.964407,0.109766691,0.211131309,0.0,0.0,0.0,0.0,0.0,0.035593,0.0,0.0,0.043180022,0.0,0.0,0.084703927,0.100787519,0.0,0.0,0.0,0.073870855,0.0,0.0,0.111620591
1428,0.0,0.975,0.025,0.024375,0.950625,0.14639625,0.80422875,0.950625,0.0,0.048481875,0.755746875,0.12168,0.02471625,0.175,0.825,0.0,0.0,0.0,0.024999975,0.0,0.04999995,0.04999995,0.04999995,0.0,0.0,0.024375,0.0,0.0,0.219374781,0.633433759,0.097816461,0.0,0.048481875,0.755746875,0.048481875,0.073198125,0.02471625
1429,0.907747,0.092253,0.0,0.0,0.092253,0.0,0.092253,0.090468458,0.001784542,0.0,0.092253,0.0,0.0,0.221317,0.778683,0.699539794,0.208207206,0.0,0.0,0.049132374,0.0,0.0,0.147618439,0.024566187,0.0,0.0,0.0,0.0,0.030125997,0.0,0.060342461,0.030156122,0.0,0.0,0.0,0.030156122,0.030156122
1430,0.628406,0.324613,0.04698,0.0,0.324613,0.156894552,0.167718448,0.183480357,0.141132643,0.060617907,0.0,0.054971264,0.209023505,0.27882,0.72118,0.495562228,0.132843772,0.0,0.0,0.0348525,0.0348525,0.069705,0.13941,0.0,0.0,0.0,0.0,0.0,0.183480357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183480357
1431,0.562588,0.400915,0.036497,0.0,0.400915,0.0,0.400915,0.0,0.400915,0.0,0.181903956,0.219011044,0.0,0.08276,0.91724,0.242264458,0.320323543,0.0,0.0,0.0,0.0,0.08276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1432,0.447016,0.548332,0.004651,0.0,0.548332,0.429801265,0.118530735,0.134756976,0.413575024,0.162206476,0.299292766,0.086832759,0.0,0.206368,0.793632,0.01518111,0.425982109,0.00585278,0.0,0.034439311,0.0,0.0,0.140434662,0.031494027,0.0,0.0,0.0,0.0,0.0,0.134756976,0.0,0.0,0.134756976,0.0,0.0,0.0,0.0
1433,0.523905,0.442291,0.033804,0.126237813,0.316053187,0.201443136,0.114610051,0.20953631,0.106516877,0.0,0.160114441,0.155938746,0.0,0.0,1.0,0.0,0.444835162,0.079069838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065527019,0.060710794,0.0,0.0,0.0,0.20953631,0.0,0.20953631,0.0,0.0,0.0,0.0
1434,0.811019,0.146797,0.042184,0.0,0.146797,0.112595501,0.034201499,0.0,0.146797,0.0,0.0,0.146797,0.0,0.224276,0.775724,0.08604425,0.72497475,0.0,0.0,0.0,0.0,0.0,0.128440847,0.095835153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,0.132483,0.867517,0.0,0.029564979,0.837952021,0.04097753,0.796974491,0.58541423,0.25253779,0.141222568,0.453161939,0.145699746,0.097867768,0.147573,0.852427,0.0,0.1059864,0.0264966,0.11067975,0.0,0.0,0.0,0.03689325,0.0,0.0,0.0,0.0,0.029564979,0.44770607,0.13770816,0.0,0.04115462,0.056447396,0.025802132,0.033781328,0.052767482,0.375461271
1436,0.325639,0.674361,0.0,0.057810271,0.616550729,0.087178423,0.529372305,0.3272306,0.289320129,0.151469251,0.284120757,0.180960722,0.0,0.076328,0.923672,0.070841462,0.254797538,0.0,0.0,0.0,0.076328,0.0,0.0,0.0,0.0,0.057810271,0.0,0.0,0.130457023,0.156423099,0.040350805,0.0,0.049724653,0.0,0.0,0.0,0.277505947
1437,0.363485,0.636515,0.0,0.022092163,0.614422837,0.428615227,0.18580761,0.271651083,0.342771755,0.0,0.246019205,0.294582572,0.073821061,0.046494,0.953506,0.0,0.095907698,0.267577302,0.046494,0.0,0.0,0.0,0.0,0.0,0.0,0.004539785,0.005478967,0.012073411,0.0,0.271651083,0.0,0.0,0.0,0.0,0.0,0.0,0.271651083
1438,0.708545,0.291455,0.0,0.036251464,0.255203536,0.0,0.255203536,0.0,0.255203536,0.0,0.083161645,0.116726014,0.055315877,0.304485,0.695515,0.501156004,0.207388996,0.0,0.043541355,0.043541355,0.043541355,0.043541355,0.108701145,0.021618435,0.0,0.036251464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1439,0.132156,0.867844,0.0,0.024741365,0.843102635,0.204419508,0.638683127,0.522493467,0.320609168,0.032847279,0.510534056,0.230785857,0.068935444,0.234525,0.765475,0.0,0.132156,0.0,0.0,0.0,0.029315625,0.087946875,0.1172625,0.0,0.0,0.024741365,0.0,0.0,0.334805454,0.15992271,0.027765825,0.0,0.089336978,0.236728205,0.0,0.0,0.196428284
1440,0.594076,0.373492,0.032432,0.0,0.373492,0.0,0.373492,0.277106787,0.096385213,0.0,0.100543673,0.272948327,0.0,0.098031,0.901969,0.585856959,0.008219041,0.0,0.0,0.0,0.025317094,0.0,0.072713906,0.0,0.0,0.0,0.0,0.0,0.277106787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277106787
1441,0.669493,0.330507,0.0,0.0,0.330507,0.138877058,0.191629942,0.0,0.330507,0.066410755,0.264096245,0.0,0.0,0.041946,0.958054,0.0,0.416723909,0.252769091,0.0,0.0,0.0,0.0,0.041946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,0.227227,0.754837,0.017936,0.11866868,0.63616832,0.0,0.63616832,0.197926596,0.438241724,0.0,0.106764312,0.488334254,0.041070391,0.454626,0.545374,0.125968059,0.101258941,0.0,0.088523865,0.0,0.114930817,0.206374745,0.044796573,0.0,0.0,0.11866868,0.0,0.0,0.0,0.197926596,0.0,0.0,0.09172631,0.0,0.0,0.0,0.106200286
1443,0.466078,0.527792,0.00613,0.0,0.527792,0.0,0.527792,0.115476667,0.412315333,0.05859969,0.0,0.363343624,0.105848686,0.0,1.0,0.232231287,0.233846713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115476667,0.0,0.0,0.0,0.0,0.0,0.0,0.115476667
1444,0.056623,0.943377,0.0,0.051570647,0.891806353,0.40820563,0.483600723,0.734346348,0.157460005,0.0,0.079311014,0.56384635,0.248648988,0.406052,0.593948,0.047827523,0.008795477,0.0,0.340405573,0.0,0.020468269,0.019637081,0.025541483,0.0,0.0,0.051570647,0.0,0.0,0.490336275,0.201011891,0.042997447,0.240062227,0.301550516,0.0,0.040883264,0.043586393,0.108263213
1445,0.082241,0.917293,0.000465,0.136772055,0.780520945,0.432067516,0.348453429,0.389980265,0.390540679,0.0,0.142517661,0.613189742,0.024813541,0.163711,0.836289,0.0,0.07242677,0.00981423,0.150337776,0.0,0.0,0.0,0.013373224,0.0,0.0,0.136772055,0.0,0.0,0.11185063,0.24958815,0.028541486,0.0,0.245475418,0.0,0.0,0.0,0.144504847
1446,0.483075,0.507592,0.009334,0.0,0.507592,0.0,0.507592,0.174733978,0.332858022,0.073311005,0.434280995,0.0,0.0,0.073186,0.926814,0.0,0.254458307,0.228616693,0.0,0.0,0.0,0.026026918,0.017912932,0.029246223,0.0,0.0,0.0,0.0,0.0,0.0,0.174733978,0.0,0.0,0.0,0.0,0.0,0.174733978
1447,0.272463,0.71828,0.009257,0.0,0.71828,0.102656578,0.615623422,0.36219269,0.35608731,0.027136618,0.499272118,0.191871263,0.0,0.154156,0.845844,0.131978897,0.140484103,0.0,0.077078,0.0,0.0,0.0,0.077078,0.0,0.0,0.0,0.0,0.0,0.251077043,0.085048639,0.026067008,0.0,0.01339461,0.0,0.0,0.229598293,0.11920015
1448,0.661599,0.33773,0.000672,0.0,0.33773,0.0,0.33773,0.0,0.33773,0.0,0.085281891,0.204672823,0.047775286,0.062696,0.937304,0.0,0.527797218,0.133801782,0.0,0.0,0.062696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449,0.336916,0.589486,0.073598,0.463335996,0.126150004,0.0,0.126150004,0.0,0.126150004,0.053792254,0.051636729,0.020721021,0.0,0.0,1.0,0.0,0.039972051,0.296943949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407116196,0.0,0.0562198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1450,0.715285,0.217782,0.066933,0.0,0.217782,0.0217782,0.1960038,0.0,0.217782,0.0435564,0.0,0.0,0.1742256,0.324,0.676,0.152355705,0.562929295,0.0,0.044388,0.0,0.162972,0.023328,0.093312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1451,0.272896,0.705201,0.021903,0.056478843,0.648722157,0.348635613,0.300086544,0.199281608,0.449440549,0.0,0.233262323,0.342190558,0.073268627,0.477345,0.522655,0.122968575,0.149927425,0.0,0.050868747,0.0463502,0.323943024,0.0463502,0.0,0.009832352,0.0,0.056478843,0.0,0.0,0.199281608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199281608
1452,0.137885,0.856367,0.005748,0.21039567,0.64597133,0.15023226,0.49573907,0.302443777,0.343527553,0.191154544,0.256518445,0.151968631,0.04632971,0.082676,0.917324,0.0,0.070285224,0.067599776,0.0,0.0,0.055144892,0.0,0.027531108,0.0,0.0,0.069800447,0.046745079,0.093850145,0.193033228,0.087496077,0.021914471,0.025479074,0.131799856,0.0,0.0,0.0,0.145165149
1453,0.07639,0.92361,0.0,0.0,0.92361,0.731781745,0.191828255,0.869532635,0.054077366,0.0,0.176351323,0.713800905,0.033457772,0.229758,0.770242,0.012873014,0.063516986,0.0,0.098467616,0.0,0.032822539,0.032822539,0.065645077,0.0,0.0,0.0,0.0,0.0,0.469715442,0.359780431,0.04003763,0.0,0.53816853,0.10229008,0.0,0.0,0.229074025
1454,0.547299,0.157727,0.294974,0.0,0.157727,0.090102022,0.067624978,0.10914109,0.04858591,0.0,0.137869959,0.019857041,0.0,0.114625,0.885375,0.269069155,0.278229845,0.0,0.0,0.038170125,0.0,0.0,0.076454875,0.0,0.0,0.0,0.0,0.0,0.0,0.072797107,0.036343983,0.036343983,0.072797107,0.0,0.0,0.0,0.0
1455,0.059242,0.937842,0.002916,0.044977027,0.892864973,0.094656187,0.798208786,0.892864973,0.0,0.0,0.391198967,0.501666007,0.0,0.030729,0.969271,0.0,0.059242,0.0,0.0,0.0,0.0,0.0,0.030729,0.0,0.0,0.0,0.0,0.044977027,0.450239663,0.44262531,0.0,0.0,0.272306852,0.158537105,0.127116293,0.063937168,0.270966662
1456,0.485691,0.496283,0.018026,0.075233029,0.421049971,0.0,0.421049971,0.143085833,0.277964138,0.236515558,0.184534413,0.0,0.0,0.328496,0.671504,0.045958511,0.439732489,0.0,0.0,0.0,0.0656992,0.2627968,0.0,0.0,0.0,0.0,0.0,0.075233029,0.0,0.143085833,0.0,0.0,0.0,0.0,0.0,0.0,0.143085833
1457,0.912931,0.0,0.087069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13901,0.86099,0.141849393,0.771081607,0.0,0.009601282,0.0,0.043136193,0.043136193,0.0,0.043136193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1458,0.002801,0.99538,0.001819,0.132362646,0.863017354,0.649619916,0.213397438,0.863017354,0.0,0.030660418,0.571133665,0.243208646,0.018014624,0.308677,0.691323,0.0,0.002801,0.0,0.0,0.0,0.034263147,0.034263147,0.171624412,0.068526294,0.0,0.132362646,0.0,0.0,0.228953326,0.348047995,0.28601517,0.0,0.83798985,0.025027503,0.0,0.0,0.0
1459,0.594609,0.405391,0.0,0.0,0.405391,0.0,0.405391,0.0,0.405391,0.040733282,0.231263809,0.133393503,0.0,0.699505,0.300495,0.10350121,0.473404496,0.017703294,0.0,0.029363121,0.0,0.029363121,0.153724618,0.487054139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1460,0.635487,0.07349,0.291024,0.0,0.07349,0.0,0.07349,0.0,0.07349,0.0,0.031194594,0.042295406,0.0,0.301042,0.698958,0.408620683,0.226866317,0.0,0.0,0.0,0.0,0.0,0.26341175,0.03763025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1461,0.315217,0.669033,0.01575,0.056012781,0.613020219,0.0,0.613020219,0.280751,0.332269219,0.118488226,0.357674616,0.056857012,0.079999752,0.177569,0.822431,0.290538661,0.024678339,0.0,0.0,0.0,0.059130477,0.0,0.118438523,0.0,0.0,0.0,0.056012781,0.0,0.181326122,0.058659272,0.040765607,0.063021581,0.049779679,0.0,0.0,0.0,0.16794974
1462,0.241897,0.740966,0.017137,0.018733102,0.722232898,0.333120535,0.389112363,0.122964484,0.599268413,0.0,0.081026587,0.604155763,0.037050548,0.947379,0.052621,0.013306512,0.173786062,0.054804426,0.0,0.0,0.026526612,0.0,0.081961547,0.838890841,0.0,0.018733102,0.0,0.0,0.122964484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122964484
1463,0.903484,0.064698,0.031818,0.0,0.064698,0.0,0.064698,0.057170905,0.007527095,0.021544434,0.0,0.0,0.043153566,0.132737,0.867263,0.019484536,0.805176809,0.078822655,0.0,0.022144912,0.0,0.022144912,0.088447176,0.0,0.0,0.0,0.0,0.0,0.028585453,0.028585453,0.0,0.0,0.0,0.0,0.0,0.0,0.057170905
1464,0.309662,0.678245,0.012094,0.0,0.678245,0.068317584,0.609927416,0.294866336,0.383378664,0.0,0.403381466,0.207571456,0.067292078,0.151444,0.848556,0.0,0.243415079,0.066246921,0.04024912,0.0,0.060581386,0.0,0.0,0.050613645,0.0,0.0,0.0,0.0,0.25985833,0.0,0.035008006,0.048072648,0.0,0.0,0.0,0.0,0.246793687
1465,0.086832,0.913168,0.0,0.074524554,0.838643446,0.129994766,0.70864868,0.708308191,0.130335255,0.332114546,0.506528901,0.0,0.0,0.114188,0.885812,0.0,0.086832,0.0,0.048937665,0.0,0.016312555,0.03262511,0.016312555,0.0,0.0,0.049707877,0.0,0.024816676,0.259244339,0.397979248,0.051084603,0.0,0.459141661,0.024496839,0.0,0.0,0.224669692
